id,name,unit,source_id,source,source_note,source_organization,topics,topic_ids
SE.PRE.ENRL.TC.ZS,"Pupil-teacher ratio, preprimary",,2,World Development Indicators,Preprimary school pupil-teacher ratio is the average number of pupils per teacher in preprimary school.,"Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Education ,4
SE.PRE.ENRR,"School enrollment, preprimary (% gross)",,2,World Development Indicators,"Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Preprimary education refers to programs at the initial stage of organized instruction, designed primarily to introduce very young children to a school-type environment and to provide a bridge between home and school.","Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Education ,4
SE.PRE.ENRR.FE,"School enrollment, preprimary, female (% gross)",,2,World Development Indicators,"Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Preprimary education refers to programs at the initial stage of organized instruction, designed primarily to introduce very young children to a school-type environment and to provide a bridge between home and school.","Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Education ;Gender,4;17
SE.PRE.ENRR.MA,"School enrollment, preprimary, male (% gross)",,2,World Development Indicators,"Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Preprimary education refers to programs at the initial stage of organized instruction, designed primarily to introduce very young children to a school-type environment and to provide a bridge between home and school.","Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Education ;Gender,4;17
SE.PRE.PRIV.ZS,Percentage of enrolment in pre-primary education in private institutions (%),,12,Education Statistics,"Total number of students in pre-primary education enrolled in institutions that are not operated by a public authority but controlled and managed, whether for profit or not, by a private body (e.g., non-governmental organisation, religious body, special interest group, foundation or business enterprise), expressed as a percentage of total number of students enrolled in pre-primary education. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",UNESCO Institute for Statistics,Education ,4
SE.PRE.TCAQ.FE.ZS,"Trained teachers in preprimary education, female (% of female teachers)",,2,World Development Indicators,Trained teachers in preprimary education are the percentage of preprimary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.,"Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS), type: Bulk file, data accessed: 2024-04-23, date published: 2024-02",Education ,4
SE.PRE.TCAQ.MA.ZS,"Trained teachers in preprimary education, male (% of male teachers)",,2,World Development Indicators,Trained teachers in preprimary education are the percentage of preprimary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.,"Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS), type: Bulk file, data accessed: 2024-04-23, date published: 2024-02",Education ,4
SE.PRE.TCAQ.ZS,Trained teachers in preprimary education (% of total teachers),,2,World Development Indicators,Trained teachers in preprimary education are the percentage of preprimary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.,"Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS), type: Bulk file, data accessed: 2024-04-23, date published: 2024-02",Education ,4
SE.PRE.TCHR,"Teachers in pre-primary education, both sexes (number)",,12,Education Statistics,"Total number of teachers in public and private pre-primary education institutions. Teachers are persons employed full time or part time in an official capacity to guide and direct the learning experience of pupils and students, irrespective of their qualifications or the delivery mechanism, i.e. face-to-face and/or at a distance. This definition excludes educational personnel who have no active teaching duties (e.g. headmasters, headmistresses or principals who do not teach) and persons who work occasionally or in a voluntary capacity in educational institutions.",UNESCO Institute for Statistics,Education ,4
SE.PRE.TCHR.FE,"Teachers in pre-primary education, female (number)",,12,Education Statistics,"Total number of female teachers in public and private pre-primary education institutions. Teachers are persons employed full time or part time in an official capacity to guide and direct the learning experience of pupils and students, irrespective of their qualifications or the delivery mechanism, i.e. face-to-face and/or at a distance. This definition excludes educational personnel who have no active teaching duties (e.g. headmasters, headmistresses or principals who do not teach) and persons who work occasionally or in a voluntary capacity in educational institutions.",UNESCO Institute for Statistics,Education ,4
SE.PRE.TCHR.FE.ZS,Percentage of teachers in pre-primary education who are female (%),,12,Education Statistics,"Number of female teachers at the pre-primary level expressed as a percentage of the total number of teachers (male and female) at the pre-primary level in a given school year. Teachers are persons employed full time or part time in an official capacity to guide and direct the learning experience of pupils and students, irrespective of their qualifications or the delivery mechanism, i.e. face-to-face and/or at a distance. This definition excludes educational personnel who have no active teaching duties (e.g. headmasters, headmistresses or principals who do not teach) and persons who work occasionally or in a voluntary capacity in educational institutions.",UNESCO Institute for Statistics,Education ,4
SE.PRM.AGEE.ZS,"Age efficiency, primary (net enrollment as % of gross)",,57,WDI Database Archives,,,,
SE.PRM.AGES,Primary school starting age (years),,2,World Development Indicators,"Primary school starting age is the age at which students would enter primary education, assuming they had started at the official entrance age for the lowest level of education, had studied full-time throughout and had progressed through the system without repeating or skipping a grade.","Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS), data accessed: 2024-04-23, date published: 2024-02",Education ,4
SE.PRM.ATTD,Student Attendance,,12,Education Statistics,School Survey.  Percent of 4th grade students who are present during an unannounced visit.,"World Bank, Global Education Policy Dashboard",,
SE.PRM.ATTD.1,(De Facto) Percent of 4th grade students present during an unannounced visit,,12,Education Statistics,,"World Bank, Global Education Policy Dashboard",,
SE.PRM.ATTD.1.F,(De Facto) Percent of 4th grade students present during an unannounced visit - Female,,12,Education Statistics,,"World Bank, Global Education Policy Dashboard",,
SE.PRM.ATTD.1.M,(De Facto) Percent of 4th grade students present during an unannounced visit - Male,,12,Education Statistics,,"World Bank, Global Education Policy Dashboard",,
SE.PRM.ATTD.1.R,(De Facto) Percent of 4th grade students present during an unannounced visit - Rural,,12,Education Statistics,,"World Bank, Global Education Policy Dashboard",,
SE.PRM.ATTD.1.U,(De Facto) Percent of 4th grade students present during an unannounced visit - Urban,,12,Education Statistics,,"World Bank, Global Education Policy Dashboard",,
SE.PRM.BFIN,Politics & Bureaucratic Capacity - Financing,,12,Education Statistics,,"World Bank, Global Education Policy Dashboard",,
SE.PRM.BFIN.1,"Financing score; where a score of 1 indicates low effectiveness and 5 indicates high effectiveness in terms of adequacy, efficiency, and equity.",,12,Education Statistics,,"World Bank, Global Education Policy Dashboard",,
